customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUS04122,Male,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Mailed check,64.46,2447.37,No
CUS04123,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,78.87,938.26,No
CUS04124,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,One year,No,Electronic check,117.12,4442.1,Yes
CUS04125,Female,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,53.94,539.12,Yes
CUS04126,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,Yes,Credit card (automatic),52.85,793.17,No
CUS04127,Female,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,44.31,1417.85,No
CUS04128,Male,0,Yes,No,59,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Mailed check,30.71,1817.07,No
CUS04129,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,34.82,2019.87,No
CUS04130,Male,0,No,No,50,No,No phone service,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),69.43,3468.6,No
CUS04131,Male,1,Yes,No,14,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),108.98,1524.12,Yes
CUS04132,Male,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,98.99,4162.99,No
CUS04133,Female,0,No,Yes,26,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Credit card (automatic),36.25,936.9,Yes
CUS04134,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),74.17,4080.15,Yes
CUS04135,Male,0,No,No,59,Yes,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),102.69,6059.74,Yes
CUS04136,Male,0,Yes,No,69,Yes,Yes,DSL,No,No,No,One year,Yes,Credit card (automatic),71.95,4969.66,No
CUS04137,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.14,5021.0,Yes
CUS04138,Female,0,No,No,7,No,No phone service,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer (automatic),108.79,756.75,Yes
CUS04139,Male,1,Yes,Yes,62,Yes,Yes,DSL,Yes,No,No,Two year,Yes,Credit card (automatic),52.82,3275.8,No
CUS04140,Female,0,No,No,6,Yes,No,DSL,No,Yes,Yes,Month-to-month,No,Credit card (automatic),105.39,635.94,No
CUS04141,Female,1,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Credit card (automatic),76.51,77.21,Yes
CUS04142,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,One year,No,Electronic check,65.98,1061.16,No
CUS04143,Female,0,No,No,3,No,No phone service,Fiber optic,Yes,No,No,Two year,Yes,Credit card (automatic),95.43,279.76,No
CUS04144,Male,0,Yes,Yes,25,Yes,No,DSL,No,No,No,One year,Yes,Electronic check,96.96,2423.21,No
CUS04145,Female,0,Yes,Yes,71,No,No phone service,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,85.54,6073.37,Yes
CUS04146,Female,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.09,6741.98,Yes
CUS04147,Male,0,No,No,4,No,No phone service,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.14,457.06,No
CUS04148,Male,0,Yes,No,4,Yes,Yes,DSL,No,Yes,Yes,One year,Yes,Electronic check,105.31,421.36,No
CUS04149,Female,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.43,1727.44,No
CUS04150,Female,0,Yes,No,2,Yes,Yes,DSL,No,No,Yes,Two year,No,Bank transfer (automatic),103.0,206.94,No
CUS04151,Female,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),96.15,3551.85,No
CUS04152,Female,1,No,Yes,0,Yes,No,Fiber optic,No,No,No,Two year,Yes,Mailed check,110.67,,No
CUS04153,Male,1,No,Yes,7,Yes,No,DSL,No,Yes,No,Month-to-month,No,Mailed check,91.96,646.57,Yes
CUS04154,Male,0,No,No,12,Yes,No,DSL,No,Yes,Yes,Two year,Yes,Electronic check,105.79,1271.25,No
CUS04155,Male,1,No,No,69,No,No phone service,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),19.02,1309.07,No
CUS04156,Female,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,115.78,5669.31,No
CUS04157,Female,0,No,Yes,7,No,No phone service,DSL,No,Yes,Yes,Month-to-month,No,Electronic check,37.09,255.63,No
CUS04158,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.42,3024.53,No
CUS04159,Female,1,No,Yes,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),110.96,4328.18,No
CUS04160,Male,0,Yes,No,32,Yes,No,DSL,No,Yes,No,Month-to-month,No,Bank transfer (automatic),18.22,589.05,Yes
CUS04161,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,No,No,Month-to-month,No,Credit card (automatic),109.37,7881.25,No
CUS04162,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,100.92,5142.31,No
CUS04163,Male,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,No,One year,No,Credit card (automatic),110.24,3529.33,No
CUS04164,Female,0,No,Yes,72,Yes,No,DSL,No,No,No,One year,No,Bank transfer (automatic),35.69,2571.09,No
CUS04165,Female,0,No,Yes,36,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Credit card (automatic),95.74,3447.7,No
CUS04166,Male,0,No,Yes,69,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.75,4600.87,No
CUS04167,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,One year,No,Electronic check,43.77,2972.65,No
CUS04168,Female,0,No,No,3,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,93.62,282.58,No
CUS04169,Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),65.33,3852.55,No
CUS04170,Female,0,No,Yes,30,Yes,No,Fiber optic,No,No,Yes,Two year,No,Bank transfer (automatic),107.99,3240.15,No
CUS04171,Female,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,89.07,1152.84,No
CUS04172,Male,1,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Electronic check,31.91,1880.24,No
CUS04173,Female,0,No,No,67,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,43.08,2879.69,No
CUS04174,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),44.45,1112.57,No
CUS04175,Female,0,Yes,No,23,Yes,Yes,DSL,No,No,No,One year,Yes,Electronic check,52.41,1203.69,No
CUS04176,Male,1,No,No,55,Yes,No,Fiber optic,No,Yes,No,One year,Yes,Bank transfer (automatic),84.65,4657.08,Yes
CUS04177,Male,1,Yes,Yes,8,No,No phone service,DSL,No,Yes,No,Two year,Yes,Bank transfer (automatic),107.43,857.61,No
CUS04178,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),77.37,2631.76,No
CUS04179,Female,0,No,No,23,Yes,Yes,DSL,No,No,Yes,One year,Yes,Mailed check,93.18,2152.17,Yes
CUS04180,Male,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,No,Two year,Yes,Bank transfer (automatic),49.67,1487.48,No
CUS04181,Male,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,One year,No,Electronic check,70.25,4568.71,Yes
CUS04182,Male,0,Yes,No,65,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.41,4443.35,No
CUS04183,Male,0,No,Yes,40,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.11,3523.74,No
CUS04184,Male,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),69.8,2445.36,No
CUS04185,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Electronic check,51.43,1698.61,No
CUS04186,Female,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No,One year,No,Credit card (automatic),42.39,1614.27,Yes
CUS04187,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.47,961.12,Yes
CUS04188,Female,0,No,No,43,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Bank transfer (automatic),116.09,4995.19,No
CUS04189,Female,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,Two year,No,Mailed check,53.75,3713.35,No
CUS04190,Female,0,No,No,57,Yes,No,Fiber optic,Yes,No,No,One year,Yes,Credit card (automatic),98.66,5624.69,No
CUS04191,Female,0,No,Yes,58,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Mailed check,25.14,1454.48,No
CUS04192,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),26.97,678.25,Yes
CUS04193,Female,0,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,86.62,1817.11,No
CUS04194,Male,0,No,No,39,Yes,No,DSL,Yes,Yes,No,One year,No,Electronic check,63.72,2488.55,No
CUS04195,Male,0,Yes,No,10,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),106.05,1054.22,No
CUS04196,Female,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),104.22,831.98,No
CUS04197,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,Two year,No,Mailed check,93.57,1025.81,Yes
CUS04198,Male,0,No,No,25,Yes,No,DSL,No,No,No,Month-to-month,No,Electronic check,99.53,2490.21,Yes
CUS04199,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,105.05,3883.96,Yes
CUS04200,Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Mailed check,96.36,192.64,Yes
CUS04201,Female,0,No,Yes,14,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.69,988.93,No
CUS04202,Female,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,44.47,2050.75,Yes
CUS04203,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Mailed check,96.74,389.31,No
CUS04204,Female,1,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,Two year,Yes,Credit card (automatic),49.77,2639.26,No
CUS04205,Female,0,Yes,No,23,Yes,No,DSL,No,No,No,One year,Yes,Electronic check,42.48,977.14,No
CUS04206,Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),35.17,347.86,Yes
CUS04207,Female,0,Yes,No,32,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,Mailed check,80.72,2578.66,Yes
CUS04208,Female,0,No,No,56,No,No phone service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42.25,2367.39,No
CUS04209,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,One year,No,Mailed check,55.48,2822.41,No
CUS04210,Female,0,Yes,No,63,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Credit card (automatic),88.91,5601.14,No
CUS04211,Male,1,Yes,Yes,42,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),97.38,4090.5,No
CUS04212,Female,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,49.48,2120.59,No
CUS04213,Male,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Credit card (automatic),102.28,3579.52,No
CUS04214,Male,1,No,No,11,Yes,No,DSL,No,Yes,No,Month-to-month,No,Mailed check,23.8,261.83,No
CUS04215,Male,0,Yes,No,55,Yes,Yes,DSL,Yes,No,Yes,Two year,Yes,Mailed check,116.59,6422.84,No
CUS04216,Male,0,No,Yes,2,No,No phone service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,59.69,119.43,Yes
CUS04217,Female,0,Yes,Yes,49,Yes,Yes,DSL,No,Yes,No,One year,Yes,Bank transfer (automatic),50.49,2478.39,No
CUS04218,Male,0,Yes,No,28,Yes,Yes,DSL,Yes,No,No,One year,No,Credit card (automatic),110.37,3092.59,No
CUS04219,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,One year,Yes,Credit card (automatic),31.24,469.89,No
CUS04220,Female,0,No,No,39,Yes,Yes,DSL,Yes,No,No,One year,Yes,Electronic check,53.78,2101.57,No
CUS04221,Male,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,53.89,1393.92,No
CUS04222,Female,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,60.44,4169.92,No
CUS04223,Male,1,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Credit card (automatic),102.83,4217.44,Yes
CUS04224,Male,0,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Mailed check,102.94,5759.83,No
CUS04225,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,No,One year,Yes,Bank transfer (automatic),77.16,694.21,No
CUS04226,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,117.18,4336.13,No
CUS04227,Male,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Electronic check,102.42,716.1,Yes
CUS04228,Female,1,Yes,Yes,17,Yes,No,DSL,No,No,No,Month-to-month,Yes,Credit card (automatic),86.11,1459.43,No
CUS04229,Female,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,37.95,603.43,No
CUS04230,Female,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),72.97,4157.69,No
CUS04231,Male,0,No,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Electronic check,39.39,2562.27,No
CUS04232,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,Two year,Yes,Bank transfer (automatic),48.17,2071.79,No
CUS04233,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,Two year,No,Credit card (automatic),86.59,693.72,No
CUS04234,Female,0,No,Yes,47,Yes,Yes,DSL,No,Yes,No,Month-to-month,No,Electronic check,36.44,1711.52,No
CUS04235,Female,0,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,Two year,No,Electronic check,27.08,1024.84,No
CUS04236,Female,1,Yes,No,5,Yes,No,DSL,Yes,Yes,No,One year,Yes,Electronic check,71.15,354.22,No
CUS04237,Female,0,Yes,No,29,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.1,520.74,Yes
CUS04238,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card (automatic),78.89,1325.99,Yes
CUS04239,Female,0,No,Yes,42,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,108.13,4541.39,No
CUS04240,Male,0,Yes,No,32,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,37.02,1183.34,No
CUS04241,Female,0,Yes,No,52,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,56.28,2932.74,No
CUS04242,Male,1,No,Yes,55,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,No,Electronic check,109.64,6033.65,No
CUS04243,Female,1,No,Yes,18,Yes,Yes,Fiber optic,Yes,No,No,One year,Yes,Electronic check,88.39,1593.4,No
CUS04244,Male,1,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.53,2139.04,No
CUS04245,Female,0,Yes,No,25,No,No phone service,Fiber optic,Yes,Yes,No,Two year,Yes,Mailed check,56.2,1410.1,No
CUS04246,Male,0,No,No,28,Yes,No,DSL,Yes,Yes,No,Two year,Yes,Credit card (automatic),93.6,2621.51,No
CUS04247,Male,1,Yes,No,23,No,No phone service,Fiber optic,Yes,Yes,No,One year,Yes,Bank transfer (automatic),84.48,1941.25,No
CUS04248,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,33.57,163.94,Yes
CUS04249,Male,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),24.25,1281.98,No
CUS04250,Male,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),86.17,3273.18,No
CUS04251,Male,1,No,No,3,Yes,Yes,DSL,Yes,No,Yes,Two year,No,Electronic check,78.9,231.57,No
CUS04252,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,No,Electronic check,23.93,1364.2,No
CUS04253,Male,1,No,No,47,Yes,No,DSL,No,Yes,No,One year,Yes,Mailed check,115.48,5426.73,No
CUS04254,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Credit card (automatic),43.24,2554.59,No
CUS04255,Female,0,No,No,25,Yes,No,Fiber optic,No,No,No,One year,No,Mailed check,56.6,1414.25,Yes
CUS04256,Female,0,No,No,39,Yes,Yes,DSL,No,Yes,Yes,One year,Yes,Bank transfer (automatic),35.76,1385.54,No
CUS04257,Female,0,No,No,55,Yes,Yes,DSL,No,No,Yes,One year,No,Electronic check,100.85,5545.2,No
CUS04258,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,One year,Yes,Bank transfer (automatic),114.26,4336.23,No
CUS04259,Male,1,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,39.33,1491.56,No
CUS04260,Male,0,No,No,47,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Bank transfer (automatic),46.32,2172.32,Yes
CUS04261,Male,0,No,No,24,Yes,Yes,DSL,No,No,No,Two year,No,Electronic check,88.65,2138.05,No
CUS04262,Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),70.79,2334.37,Yes
CUS04263,Male,0,Yes,No,20,Yes,No,DSL,No,No,Yes,Two year,Yes,Bank transfer (automatic),28.51,573.79,No
CUS04264,Male,0,No,Yes,24,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.86,2659.11,Yes
CUS04265,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer (automatic),79.12,1660.39,Yes
CUS04266,Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,Yes,One year,Yes,Electronic check,48.13,1056.48,Yes
CUS04267,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Electronic check,66.98,1604.04,No
CUS04268,Female,0,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),68.02,1697.13,Yes
CUS04269,Male,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,70.54,2047.53,No
CUS04270,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),67.73,2505.71,Yes
CUS04271,Female,1,Yes,Yes,33,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,74.18,2454.59,No
CUS04272,Female,0,Yes,No,72,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Credit card (automatic),57.34,4127.38,No
CUS04273,Female,1,No,Yes,14,No,No phone service,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),32.62,455.3,No
CUS04274,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Credit card (automatic),84.46,3631.98,Yes
CUS04275,Male,0,No,Yes,9,No,No phone service,DSL,Yes,No,No,Two year,No,Credit card (automatic),97.25,878.28,No
CUS04276,Male,1,No,No,36,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Bank transfer (automatic),102.1,3676.18,No
CUS04277,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,One year,Yes,Electronic check,20.2,127.93,No
CUS04278,Female,0,No,Yes,31,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.46,1825.15,No
CUS04279,Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,Two year,No,Mailed check,115.84,1162.5,No
CUS04280,Male,0,No,Yes,47,Yes,Yes,Fiber optic,Yes,No,No,Two year,Yes,Electronic check,24.26,1142.1,No
CUS04281,Female,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,96.56,6459.52,Yes
CUS04282,Female,0,No,No,47,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,Mailed check,30.61,1445.59,No
CUS04283,Female,0,Yes,No,44,Yes,No,Fiber optic,Yes,No,Yes,Two year,Yes,Mailed check,100.46,4426.38,No
CUS04284,Female,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,No,Electronic check,85.22,2734.71,Yes
CUS04285,Male,1,Yes,No,3,No,No phone service,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),90.5,275.48,No
CUS04286,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,One year,Yes,Electronic check,115.73,5318.83,No
CUS04287,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),111.95,5816.57,Yes
CUS04288,Male,1,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Electronic check,48.44,1447.75,No
CUS04289,Male,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,One year,Yes,Mailed check,55.52,1666.0,No
CUS04290,Female,0,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,Bank transfer (automatic),58.72,1523.21,No
CUS04291,Male,0,No,No,47,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,36.06,1699.12,Yes
CUS04292,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,56.11,1960.99,Yes
CUS04293,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Credit card (automatic),115.9,5561.57,No
CUS04294,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.96,2010.12,Yes
CUS04295,Male,0,Yes,Yes,43,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Mailed check,113.26,4867.79,Yes
CUS04296,Female,0,No,Yes,58,Yes,Yes,DSL,Yes,Yes,Yes,One year,No,Mailed check,25.15,1454.16,No
CUS04297,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.93,473.4,No
CUS04298,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,75.53,5065.16,No
CUS04299,Male,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,91.63,3752.22,No
CUS04300,Female,1,No,No,41,Yes,No,DSL,Yes,Yes,No,One year,Yes,Electronic check,39.75,1627.83,No
